model,category,idIndex,primaryid,collision,transient override,lobmodel,viewmodel,worldmat,viewmat,group1,group2,group3,group4,group5,group6,group7,group8,wetmodel,wetviewmodel,productionLevel
head_k_smith_arab_desert_lmg_mp,head,66,68,0,,head_k_smith_arab_desert_lmg_lobby,,,,desert,!ally,lmg,,,,,,,,Gold
head_k_smith_arab_desert_shotgun_mp,head,66,68,0,,head_k_smith_arab_desert_shotgun_lobby,,,,desert,!ally,shotgun,,,,,,,,Gold
head_k_smith_arab_desert_smg_mp,head,66,68,0,,head_k_smith_arab_desert_smg_lobby,,,,desert,!ally,smg,,,,,,,,Gold
head_k_smith_arab_desert_sniper_mp,head,66,68,0,,head_k_smith_arab_desert_sniper_lobby,,,,desert,!ally,sniper,,,,,,,,Gold
head_k_smith_sas_ct_lmg_mp,head,66,68,0,,head_k_smith_sas_ct_lmg_lobby,,,,urban,ally,lmg,,,,,,,,Gold
head_k_smith_sas_ct_shotgun_mp,head,66,68,0,,head_k_smith_sas_ct_shotgun_lobby,,,,urban,ally,shotgun,,,,,,,,Gold
head_k_smith_sas_ct_smg_mp,head,66,68,0,,head_k_smith_sas_ct_smg_lobby,,,,urban,ally,smg,,,,,,,,Gold
head_k_smith_sas_ct_sniper_mp,head,66,68,0,,head_k_smith_sas_ct_sniper_lobby,,,,urban,ally,sniper,,,,,,,,Gold
head_k_smith_sas_woodland_lmg_mp,head,66,68,0,,head_k_smith_sas_woodland_lmg_lobby,,,,woodland,ally,lmg,,,,,,,,Gold
head_k_smith_sas_woodland_shotgun_mp,head,66,68,0,,head_k_smith_sas_woodland_shotgun_lobby,,,,woodland,ally,shotgun,,,,,,,,Gold
head_k_smith_sas_woodland_smg_mp,head,66,68,0,,head_k_smith_sas_woodland_smg_lobby,,,,woodland,ally,smg,,,,,,,,Gold
head_k_smith_sas_woodland_sniper_mp,head,66,68,0,,head_k_smith_sas_woodland_sniper_lobby,,,,woodland,ally,sniper,,,,,,,,Gold
head_k_smith_spetsnaz_urban_sniper_mp,head,66,68,0,,head_k_smith_spetsnaz_urban_sniper_lobby,,,,urban,!ally,sniper,,,,,,,,Gold
head_k_smith_spetsnaz_woodland_lmg_mp,head,66,68,0,,head_k_smith_spetsnaz_woodland_lmg_lobby,,,,woodland,!ally,lmg,,,,,,,,Gold
head_k_smith_spetsnaz_woodland_lmg_mp,head,66,68,0,,head_k_smith_spetsnaz_woodland_lmg_lobby,,,,urban,!ally,lmg,,,,,,,,Gold
head_k_smith_spetsnaz_woodland_shotgun_mp,head,66,68,0,,head_k_smith_spetsnaz_woodland_shotgun_lobby,,,,woodland,!ally,shotgun,,,,,,,,Gold
head_k_smith_spetsnaz_woodland_shotgun_mp,head,66,68,0,,head_k_smith_spetsnaz_woodland_shotgun_lobby,,,,urban,!ally,shotgun,,,,,,,,Gold
head_k_smith_spetsnaz_woodland_smg_mp,head,66,68,0,,head_k_smith_spetsnaz_woodland_smg_lobby,,,,woodland,!ally,smg,,,,,,,,Gold
head_k_smith_spetsnaz_woodland_smg_mp,head,66,68,0,,head_k_smith_spetsnaz_woodland_smg_lobby,,,,urban,!ally,smg,,,,,,,,Gold
head_k_smith_spetsnaz_woodland_sniper_mp,head,66,68,0,,head_k_smith_spetsnaz_woodland_sniper_lobby,,,,woodland,!ally,sniper,,,,,,,,Gold
head_k_smith_usmc_desert_lmg_mp,head,66,68,0,,head_k_smith_usmc_desert_lmg_lobby,,,,desert,ally,lmg,,,,,,,,Gold
head_k_smith_usmc_desert_shotgun_mp,head,66,68,0,,head_k_smith_usmc_desert_shotgun_lobby,,,,desert,ally,shotgun,,,,,,,,Gold
head_k_smith_usmc_desert_smg_mp,head,66,68,0,,head_k_smith_usmc_desert_smg_lobby,,,,desert,ally,smg,,,,,,,,Gold
head_k_smith_usmc_desert_sniper_mp,head,66,68,0,,head_k_smith_usmc_desert_sniper_lobby,,,,desert,ally,sniper,,,,,,,,Gold
head_d_simmons_sas_ct_assault_mp,head,67,69,0,,head_d_simmons_sas_ct_assault_lobby,,,,urban,ally,assault,,,,,,,,Gold
head_d_simmons_sas_woodland_assault_mp,head,67,69,0,,head_d_simmons_sas_woodland_assault_lobby,,,,woodland,ally,assault,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_assault_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_assault_lobby,,,,woodland,!ally,assault,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_assault_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_assault_lobby,,,,urban,!ally,assault,,,,,,,,Gold
head_d_simmons_usmc_desert_assault_mp,head,67,69,0,,head_d_simmons_usmc_desert_assault_lobby,,,,desert,ally,assault,,,,,,,,Gold
head_d_simmons_arab_desert_assault_mp,head,67,69,0,,head_d_simmons_arab_desert_assault_lobby,,,,desert,!ally,assault,,,,,,,,Gold
head_d_simmons_arab_desert_lmg_mp,head,67,69,0,,head_d_simmons_arab_desert_lmg_lobby,,,,desert,!ally,lmg,,,,,,,,Gold
head_d_simmons_arab_desert_shotgun_mp,head,67,69,0,,head_d_simmons_arab_desert_shotgun_lobby,,,,desert,!ally,shotgun,,,,,,,,Gold
head_d_simmons_arab_desert_smg_mp,head,67,69,0,,head_d_simmons_arab_desert_smg_lobby,,,,desert,!ally,smg,,,,,,,,Gold
head_d_simmons_arab_desert_sniper_mp,head,67,69,0,,head_d_simmons_arab_desert_sniper_lobby,,,,desert,!ally,sniper,,,,,,,,Gold
head_d_simmons_sas_ct_lmg_mp,head,67,69,0,,head_d_simmons_sas_ct_lmg_lobby,,,,urban,ally,lmg,,,,,,,,Gold
head_d_simmons_sas_ct_shotgun_mp,head,67,69,0,,head_d_simmons_sas_ct_shotgun_lobby,,,,urban,ally,shotgun,,,,,,,,Gold
head_d_simmons_sas_ct_smg_mp,head,67,69,0,,head_d_simmons_sas_ct_smg_lobby,,,,urban,ally,smg,,,,,,,,Gold
head_d_simmons_sas_ct_sniper_mp,head,67,69,0,,head_d_simmons_sas_ct_sniper_lobby,,,,urban,ally,sniper,,,,,,,,Gold
head_d_simmons_sas_woodland_lmg_mp,head,67,69,0,,head_d_simmons_sas_woodland_lmg_lobby,,,,woodland,ally,lmg,,,,,,,,Gold
head_d_simmons_sas_woodland_shotgun_mp,head,67,69,0,,head_d_simmons_sas_woodland_shotgun_lobby,,,,woodland,ally,shotgun,,,,,,,,Gold
head_d_simmons_sas_woodland_smg_mp,head,67,69,0,,head_d_simmons_sas_woodland_smg_lobby,,,,woodland,ally,smg,,,,,,,,Gold
head_d_simmons_sas_woodland_sniper_mp,head,67,69,0,,head_d_simmons_sas_woodland_sniper_lobby,,,,woodland,ally,sniper,,,,,,,,Gold
head_d_simmons_spetsnaz_urban_sniper_mp,head,67,69,0,,head_d_simmons_spetsnaz_urban_sniper_lobby,,,,urban,!ally,sniper,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_lmg_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_lmg_lobby,,,,woodland,!ally,lmg,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_lmg_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_lmg_lobby,,,,urban,!ally,lmg,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_shotgun_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_shotgun_lobby,,,,woodland,!ally,shotgun,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_shotgun_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_shotgun_lobby,,,,urban,!ally,shotgun,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_smg_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_smg_lobby,,,,woodland,!ally,smg,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_smg_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_smg_lobby,,,,urban,!ally,smg,,,,,,,,Gold
head_d_simmons_spetsnaz_woodland_sniper_mp,head,67,69,0,,head_d_simmons_spetsnaz_woodland_sniper_lobby,,,,woodland,!ally,sniper,,,,,,,,Gold
head_d_simmons_usmc_desert_lmg_mp,head,67,69,0,,head_d_simmons_usmc_desert_lmg_lobby,,,,desert,ally,lmg,,,,,,,,Gold
head_d_simmons_usmc_desert_shotgun_mp,head,67,69,0,,head_d_simmons_usmc_desert_shotgun_lobby,,,,desert,ally,shotgun,,,,,,,,Gold
head_d_simmons_usmc_desert_smg_mp,head,67,69,0,,head_d_simmons_usmc_desert_smg_lobby,,,,desert,ally,smg,,,,,,,,Gold
head_d_simmons_usmc_desert_sniper_mp,head,67,69,0,,head_d_simmons_usmc_desert_sniper_lobby,,,,desert,ally,sniper,,,,,,,,Gold
head_o_manoukina_v2_sas_ct_assault_mp,head,68,70,0,,head_o_manoukina_v2_sas_ct_assault_lobby,,,,urban,ally,assault,,,,,,,,Gold
head_o_manoukina_v2_sas_woodland_assault_mp,head,68,70,0,,head_o_manoukina_v2_sas_woodland_assault_lobby,,,,woodland,ally,assault,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_assault_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_assault_lobby,,,,woodland,!ally,assault,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_assault_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_assault_lobby,,,,urban,!ally,assault,,,,,,,,Gold
head_o_manoukina_v2_usmc_desert_assault_mp,head,68,70,0,,head_o_manoukina_v2_usmc_desert_assault_lobby,,,,desert,ally,assault,,,,,,,,Gold
head_o_manoukina_v2_arab_desert_assault_mp,head,68,70,0,,head_o_manoukina_v2_arab_desert_assault_lobby,,,,desert,!ally,assault,,,,,,,,Gold
head_o_manoukina_v2_arab_desert_lmg_mp,head,68,70,0,,head_o_manoukina_v2_arab_desert_lmg_lobby,,,,desert,!ally,lmg,,,,,,,,Gold
head_o_manoukina_v2_arab_desert_shotgun_mp,head,68,70,0,,head_o_manoukina_v2_arab_desert_shotgun_lobby,,,,desert,!ally,shotgun,,,,,,,,Gold
head_o_manoukina_v2_arab_desert_smg_mp,head,68,70,0,,head_o_manoukina_v2_arab_desert_smg_lobby,,,,desert,!ally,smg,,,,,,,,Gold
head_o_manoukina_v2_arab_desert_sniper_mp,head,68,70,0,,head_o_manoukina_v2_arab_desert_sniper_lobby,,,,desert,!ally,sniper,,,,,,,,Gold
head_o_manoukina_v2_sas_ct_lmg_mp,head,68,70,0,,head_o_manoukina_v2_sas_ct_lmg_lobby,,,,urban,ally,lmg,,,,,,,,Gold
head_o_manoukina_v2_sas_ct_shotgun_mp,head,68,70,0,,head_o_manoukina_v2_sas_ct_shotgun_lobby,,,,urban,ally,shotgun,,,,,,,,Gold
head_o_manoukina_v2_sas_ct_smg_mp,head,68,70,0,,head_o_manoukina_v2_sas_ct_smg_lobby,,,,urban,ally,smg,,,,,,,,Gold
head_o_manoukina_v2_sas_ct_sniper_mp,head,68,70,0,,head_o_manoukina_v2_sas_ct_sniper_lobby,,,,urban,ally,sniper,,,,,,,,Gold
head_o_manoukina_v2_sas_woodland_lmg_mp,head,68,70,0,,head_o_manoukina_v2_sas_woodland_lmg_lobby,,,,woodland,ally,lmg,,,,,,,,Gold
head_o_manoukina_v2_sas_woodland_shotgun_mp,head,68,70,0,,head_o_manoukina_v2_sas_woodland_shotgun_lobby,,,,woodland,ally,shotgun,,,,,,,,Gold
head_o_manoukina_v2_sas_woodland_smg_mp,head,68,70,0,,head_o_manoukina_v2_sas_woodland_smg_lobby,,,,woodland,ally,smg,,,,,,,,Gold
head_o_manoukina_v2_sas_woodland_sniper_mp,head,68,70,0,,head_o_manoukina_v2_sas_woodland_sniper_lobby,,,,woodland,ally,sniper,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_urban_sniper_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_urban_sniper_lobby,,,,urban,!ally,sniper,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_lmg_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_lmg_lobby,,,,woodland,!ally,lmg,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_lmg_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_lmg_lobby,,,,urban,!ally,lmg,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_shotgun_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_shotgun_lobby,,,,woodland,!ally,shotgun,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_shotgun_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_shotgun_lobby,,,,urban,!ally,shotgun,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_smg_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_smg_lobby,,,,woodland,!ally,smg,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_smg_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_smg_lobby,,,,urban,!ally,smg,,,,,,,,Gold
head_o_manoukina_v2_spetsnaz_woodland_sniper_mp,head,68,70,0,,head_o_manoukina_v2_spetsnaz_woodland_sniper_lobby,,,,woodland,!ally,sniper,,,,,,,,Gold
head_o_manoukina_v2_usmc_desert_lmg_mp,head,68,70,0,,head_o_manoukina_v2_usmc_desert_lmg_lobby,,,,desert,ally,lmg,,,,,,,,Gold
head_o_manoukina_v2_usmc_desert_shotgun_mp,head,68,70,0,,head_o_manoukina_v2_usmc_desert_shotgun_lobby,,,,desert,ally,shotgun,,,,,,,,Gold
head_o_manoukina_v2_usmc_desert_smg_mp,head,68,70,0,,head_o_manoukina_v2_usmc_desert_smg_lobby,,,,desert,ally,smg,,,,,,,,Gold
head_o_manoukina_v2_usmc_desert_sniper_mp,head,68,70,0,,head_o_manoukina_v2_usmc_desert_sniper_lobby,,,,desert,ally,sniper,,,,,,,,Gold
head_j_banks_sas_ct_assault_mp,head,69,71,0,,head_j_banks_sas_ct_assault_lobby,,,,urban,ally,assault,,,,,,,,Gold
head_j_banks_sas_woodland_assault_mp,head,69,71,0,,head_j_banks_sas_woodland_assault_lobby,,,,woodland,ally,assault,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_assault_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_assault_lobby,,,,woodland,!ally,assault,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_assault_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_assault_lobby,,,,urban,!ally,assault,,,,,,,,Gold
head_j_banks_usmc_desert_assault_mp,head,69,71,0,,head_j_banks_usmc_desert_assault_lobby,,,,desert,ally,assault,,,,,,,,Gold
head_j_banks_arab_desert_assault_mp,head,69,71,0,,head_j_banks_arab_desert_assault_lobby,,,,desert,!ally,assault,,,,,,,,Gold
head_j_banks_arab_desert_lmg_mp,head,69,71,0,,head_j_banks_arab_desert_lmg_lobby,,,,desert,!ally,lmg,,,,,,,,Gold
head_j_banks_arab_desert_shotgun_mp,head,69,71,0,,head_j_banks_arab_desert_shotgun_lobby,,,,desert,!ally,shotgun,,,,,,,,Gold
head_j_banks_arab_desert_smg_mp,head,69,71,0,,head_j_banks_arab_desert_smg_lobby,,,,desert,!ally,smg,,,,,,,,Gold
head_j_banks_arab_desert_sniper_mp,head,69,71,0,,head_j_banks_arab_desert_sniper_lobby,,,,desert,!ally,sniper,,,,,,,,Gold
head_j_banks_sas_ct_lmg_mp,head,69,71,0,,head_j_banks_sas_ct_lmg_lobby,,,,urban,ally,lmg,,,,,,,,Gold
head_j_banks_sas_ct_shotgun_mp,head,69,71,0,,head_j_banks_sas_ct_shotgun_lobby,,,,urban,ally,shotgun,,,,,,,,Gold
head_j_banks_sas_ct_smg_mp,head,69,71,0,,head_j_banks_sas_ct_smg_lobby,,,,urban,ally,smg,,,,,,,,Gold
head_j_banks_sas_ct_sniper_mp,head,69,71,0,,head_j_banks_sas_ct_sniper_lobby,,,,urban,ally,sniper,,,,,,,,Gold
head_j_banks_sas_woodland_lmg_mp,head,69,71,0,,head_j_banks_sas_woodland_lmg_lobby,,,,woodland,ally,lmg,,,,,,,,Gold
head_j_banks_sas_woodland_shotgun_mp,head,69,71,0,,head_j_banks_sas_woodland_shotgun_lobby,,,,woodland,ally,shotgun,,,,,,,,Gold
head_j_banks_sas_woodland_smg_mp,head,69,71,0,,head_j_banks_sas_woodland_smg_lobby,,,,woodland,ally,smg,,,,,,,,Gold
head_j_banks_sas_woodland_sniper_mp,head,69,71,0,,head_j_banks_sas_woodland_sniper_lobby,,,,woodland,ally,sniper,,,,,,,,Gold
head_j_banks_spetsnaz_urban_sniper_mp,head,69,71,0,,head_j_banks_spetsnaz_urban_sniper_lobby,,,,urban,!ally,sniper,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_lmg_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_lmg_lobby,,,,woodland,!ally,lmg,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_lmg_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_lmg_lobby,,,,urban,!ally,lmg,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_shotgun_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_shotgun_lobby,,,,woodland,!ally,shotgun,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_shotgun_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_shotgun_lobby,,,,urban,!ally,shotgun,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_smg_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_smg_lobby,,,,woodland,!ally,smg,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_smg_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_smg_lobby,,,,urban,!ally,smg,,,,,,,,Gold
head_j_banks_spetsnaz_woodland_sniper_mp,head,69,71,0,,head_j_banks_spetsnaz_woodland_sniper_lobby,,,,woodland,!ally,sniper,,,,,,,,Gold
head_j_banks_usmc_desert_lmg_mp,head,69,71,0,,head_j_banks_usmc_desert_lmg_lobby,,,,desert,ally,lmg,,,,,,,,Gold
head_j_banks_usmc_desert_shotgun_mp,head,69,71,0,,head_j_banks_usmc_desert_shotgun_lobby,,,,desert,ally,shotgun,,,,,,,,Gold
head_j_banks_usmc_desert_smg_mp,head,69,71,0,,head_j_banks_usmc_desert_smg_lobby,,,,desert,ally,smg,,,,,,,,Gold
head_j_banks_usmc_desert_sniper_mp,head,69,71,0,,head_j_banks_usmc_desert_sniper_lobby,,,,desert,ally,sniper,,,,,,,,Gold
head_s_swaynos_sas_ct_assault_mp,head,70,72,0,,head_s_swaynos_sas_ct_assault_lobby,,,,urban,ally,assault,,,,,,,,Gold
head_s_swaynos_sas_woodland_assault_mp,head,70,72,0,,head_s_swaynos_sas_woodland_assault_lobby,,,,woodland,ally,assault,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_assault_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_assault_lobby,,,,woodland,!ally,assault,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_assault_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_assault_lobby,,,,urban,!ally,assault,,,,,,,,Gold
head_s_swaynos_usmc_desert_assault_mp,head,70,72,0,,head_s_swaynos_usmc_desert_assault_lobby,,,,desert,ally,assault,,,,,,,,Gold
head_s_swaynos_arab_desert_assault_mp,head,70,72,0,,head_s_swaynos_arab_desert_assault_lobby,,,,desert,!ally,assault,,,,,,,,Gold
head_s_swaynos_arab_desert_lmg_mp,head,70,72,0,,head_s_swaynos_arab_desert_lmg_lobby,,,,desert,!ally,lmg,,,,,,,,Gold
head_s_swaynos_arab_desert_shotgun_mp,head,70,72,0,,head_s_swaynos_arab_desert_shotgun_lobby,,,,desert,!ally,shotgun,,,,,,,,Gold
head_s_swaynos_arab_desert_smg_mp,head,70,72,0,,head_s_swaynos_arab_desert_smg_lobby,,,,desert,!ally,smg,,,,,,,,Gold
head_s_swaynos_arab_desert_sniper_mp,head,70,72,0,,head_s_swaynos_arab_desert_sniper_lobby,,,,desert,!ally,sniper,,,,,,,,Gold
head_s_swaynos_sas_ct_lmg_mp,head,70,72,0,,head_s_swaynos_sas_ct_lmg_lobby,,,,urban,ally,lmg,,,,,,,,Gold
head_s_swaynos_sas_ct_shotgun_mp,head,70,72,0,,head_s_swaynos_sas_ct_shotgun_lobby,,,,urban,ally,shotgun,,,,,,,,Gold
head_s_swaynos_sas_ct_smg_mp,head,70,72,0,,head_s_swaynos_sas_ct_smg_lobby,,,,urban,ally,smg,,,,,,,,Gold
head_s_swaynos_sas_ct_sniper_mp,head,70,72,0,,head_s_swaynos_sas_ct_sniper_lobby,,,,urban,ally,sniper,,,,,,,,Gold
head_s_swaynos_sas_woodland_lmg_mp,head,70,72,0,,head_s_swaynos_sas_woodland_lmg_lobby,,,,woodland,ally,lmg,,,,,,,,Gold
head_s_swaynos_sas_woodland_shotgun_mp,head,70,72,0,,head_s_swaynos_sas_woodland_shotgun_lobby,,,,woodland,ally,shotgun,,,,,,,,Gold
head_s_swaynos_sas_woodland_smg_mp,head,70,72,0,,head_s_swaynos_sas_woodland_smg_lobby,,,,woodland,ally,smg,,,,,,,,Gold
head_s_swaynos_sas_woodland_sniper_mp,head,70,72,0,,head_s_swaynos_sas_woodland_sniper_lobby,,,,woodland,ally,sniper,,,,,,,,Gold
head_s_swaynos_spetsnaz_urban_sniper_mp,head,70,72,0,,head_s_swaynos_spetsnaz_urban_sniper_lobby,,,,urban,!ally,sniper,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_lmg_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_lmg_lobby,,,,woodland,!ally,lmg,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_lmg_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_lmg_lobby,,,,urban,!ally,lmg,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_shotgun_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_shotgun_lobby,,,,woodland,!ally,shotgun,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_shotgun_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_shotgun_lobby,,,,urban,!ally,shotgun,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_smg_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_smg_lobby,,,,woodland,!ally,smg,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_smg_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_smg_lobby,,,,urban,!ally,smg,,,,,,,,Gold
head_s_swaynos_spetsnaz_woodland_sniper_mp,head,70,72,0,,head_s_swaynos_spetsnaz_woodland_sniper_lobby,,,,woodland,!ally,sniper,,,,,,,,Gold
head_s_swaynos_usmc_desert_lmg_mp,head,70,72,0,,head_s_swaynos_usmc_desert_lmg_lobby,,,,desert,ally,lmg,,,,,,,,Gold
head_s_swaynos_usmc_desert_shotgun_mp,head,70,72,0,,head_s_swaynos_usmc_desert_shotgun_lobby,,,,desert,ally,shotgun,,,,,,,,Gold
head_s_swaynos_usmc_desert_smg_mp,head,70,72,0,,head_s_swaynos_usmc_desert_smg_lobby,,,,desert,ally,smg,,,,,,,,Gold
head_s_swaynos_usmc_desert_sniper_mp,head,70,72,0,,head_s_swaynos_usmc_desert_sniper_lobby,,,,desert,ally,sniper,,,,,,,,Gold
head_d_williams_sas_ct_assault_mp,head,71,73,0,,head_d_williams_sas_ct_assault_lobby,,,,urban,ally,assault,,,,,,,,Gold
head_d_williams_sas_woodland_assault_mp,head,71,73,0,,head_d_williams_sas_woodland_assault_lobby,,,,woodland,ally,assault,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_assault_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_assault_lobby,,,,woodland,!ally,assault,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_assault_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_assault_lobby,,,,urban,!ally,assault,,,,,,,,Gold
head_d_williams_usmc_desert_assault_mp,head,71,73,0,,head_d_williams_usmc_desert_assault_lobby,,,,desert,ally,assault,,,,,,,,Gold
head_d_williams_arab_desert_assault_mp,head,71,73,0,,head_d_williams_arab_desert_assault_lobby,,,,desert,!ally,assault,,,,,,,,Gold
head_d_williams_arab_desert_lmg_mp,head,71,73,0,,head_d_williams_arab_desert_lmg_lobby,,,,desert,!ally,lmg,,,,,,,,Gold
head_d_williams_arab_desert_shotgun_mp,head,71,73,0,,head_d_williams_arab_desert_shotgun_lobby,,,,desert,!ally,shotgun,,,,,,,,Gold
head_d_williams_arab_desert_smg_mp,head,71,73,0,,head_d_williams_arab_desert_smg_lobby,,,,desert,!ally,smg,,,,,,,,Gold
head_d_williams_arab_desert_sniper_mp,head,71,73,0,,head_d_williams_arab_desert_sniper_lobby,,,,desert,!ally,sniper,,,,,,,,Gold
head_d_williams_sas_ct_lmg_mp,head,71,73,0,,head_d_williams_sas_ct_lmg_lobby,,,,urban,ally,lmg,,,,,,,,Gold
head_d_williams_sas_ct_shotgun_mp,head,71,73,0,,head_d_williams_sas_ct_shotgun_lobby,,,,urban,ally,shotgun,,,,,,,,Gold
head_d_williams_sas_ct_smg_mp,head,71,73,0,,head_d_williams_sas_ct_smg_lobby,,,,urban,ally,smg,,,,,,,,Gold
head_d_williams_sas_ct_sniper_mp,head,71,73,0,,head_d_williams_sas_ct_sniper_lobby,,,,urban,ally,sniper,,,,,,,,Gold
head_d_williams_sas_woodland_lmg_mp,head,71,73,0,,head_d_williams_sas_woodland_lmg_lobby,,,,woodland,ally,lmg,,,,,,,,Gold
head_d_williams_sas_woodland_shotgun_mp,head,71,73,0,,head_d_williams_sas_woodland_shotgun_lobby,,,,woodland,ally,shotgun,,,,,,,,Gold
head_d_williams_sas_woodland_smg_mp,head,71,73,0,,head_d_williams_sas_woodland_smg_lobby,,,,woodland,ally,smg,,,,,,,,Gold
head_d_williams_sas_woodland_sniper_mp,head,71,73,0,,head_d_williams_sas_woodland_sniper_lobby,,,,woodland,ally,sniper,,,,,,,,Gold
head_d_williams_spetsnaz_urban_sniper_mp,head,71,73,0,,head_d_williams_spetsnaz_urban_sniper_lobby,,,,urban,!ally,sniper,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_lmg_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_lmg_lobby,,,,woodland,!ally,lmg,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_lmg_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_lmg_lobby,,,,urban,!ally,lmg,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_shotgun_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_shotgun_lobby,,,,woodland,!ally,shotgun,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_shotgun_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_shotgun_lobby,,,,urban,!ally,shotgun,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_smg_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_smg_lobby,,,,woodland,!ally,smg,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_smg_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_smg_lobby,,,,urban,!ally,smg,,,,,,,,Gold
head_d_williams_spetsnaz_woodland_sniper_mp,head,71,73,0,,head_d_williams_spetsnaz_woodland_sniper_lobby,,,,woodland,!ally,sniper,,,,,,,,Gold
head_d_williams_usmc_desert_lmg_mp,head,71,73,0,,head_d_williams_usmc_desert_lmg_lobby,,,,desert,ally,lmg,,,,,,,,Gold
